jL,cL,emL,pL,dsL
UT,Basin Inflow-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,US Geological Survey (USGS)
UT,Basin Inflow-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,Unknown
UT,Basin Inflow-UT,UT Division of Water Resources Area-Altitude Method,Flow,USGS Stream Gages
UT,Basin Inflow-UT,UT Division of Water Resources Area-Altitude Method,Flow,UT Diversion Records from River Commissioners
UT,Basin Inflow-UT,UT Division of Water Resources Area-Altitude Method,Flow,UT Municipal Potable and Secondary Diversion Records
UT,Basin Inflow-UT,UT Division of Water Resources Area-Altitude Method,Flow,UT Other Irrigation Company Records
UT,Basin Inflow-UT,UT Division of Water Resources Area-Altitude Method,Flow,UT Reservoir Storage and Release Records
UT,Basin Inflow-UT,UT Division of Water Resources Area-Altitude Method,Flow,UT Water Rights Database
UT,Basin Inflow-UT,UT Division of Water Resources Area-Altitude Method,Flow,US Geological Survey (USGS)
UT,Basin Inflow-UT,UT Division of Water Resources Area-Altitude Method,Flow,Unknown
UT,River Inflow-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,USGS Stream Gages
UT,River Inflow-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,UT Diversion Records from River Commissioners
UT,River Inflow-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,UT Municipal Potable and Secondary Diversion Records
UT,River Inflow-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,UT Other Irrigation Company Records
UT,River Inflow-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,UT Reservoir Storage and Release Records
UT,River Inflow-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,UT Water Rights Database
UT,River Inflow-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,US Geological Survey (USGS)
UT,River Inflow-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,Unknown
UT,River Inflow-UT,USGS StreamStats,Flow,USGS Stream Gages
UT,River Inflow-UT,USGS StreamStats,Flow,UT Diversion Records from River Commissioners
UT,River Inflow-UT,USGS StreamStats,Flow,UT Municipal Potable and Secondary Diversion Records
UT,River Inflow-UT,USGS StreamStats,Flow,UT Other Irrigation Company Records
UT,River Inflow-UT,USGS StreamStats,Flow,UT Reservoir Storage and Release Records
UT,River Inflow-UT,USGS StreamStats,Flow,UT Water Rights Database
UT,River Inflow-UT,USGS StreamStats,Flow,US Geological Survey (USGS)
UT,River Inflow-UT,USGS StreamStats,Flow,Unknown
UT,River Inflow-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,USGS Stream Gages
UT,River Inflow-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,UT Diversion Records from River Commissioners
UT,River Inflow-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,UT Municipal Potable and Secondary Diversion Records
UT,River Inflow-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,UT Other Irrigation Company Records
UT,River Inflow-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,UT Reservoir Storage and Release Records
UT,River Inflow-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,UT Water Rights Database
UT,River Inflow-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,US Geological Survey (USGS)
UT,River Inflow-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,Unknown
UT,River Inflow-UT,UT Division of Water Resources Area-Altitude Method,Flow,USGS Stream Gages
UT,River Inflow-UT,UT Division of Water Resources Area-Altitude Method,Flow,UT Diversion Records from River Commissioners
UT,River Inflow-UT,UT Division of Water Resources Area-Altitude Method,Flow,UT Municipal Potable and Secondary Diversion Records
UT,River Inflow-UT,UT Division of Water Resources Area-Altitude Method,Flow,UT Other Irrigation Company Records
UT,River Inflow-UT,UT Division of Water Resources Area-Altitude Method,Flow,UT Reservoir Storage and Release Records
UT,River Inflow-UT,UT Division of Water Resources Area-Altitude Method,Flow,UT Water Rights Database
UT,River Inflow-UT,UT Division of Water Resources Area-Altitude Method,Flow,US Geological Survey (USGS)
UT,River Inflow-UT,UT Division of Water Resources Area-Altitude Method,Flow,Unknown
UT,Municipal and Industrial Diversions-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,USGS Stream Gages
UT,Municipal and Industrial Diversions-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,UT Municipal Potable and Secondary Diversion Records
UT,Municipal and Industrial Diversions-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,UT Other Irrigation Company Records
UT,Municipal and Industrial Diversions-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,UT Reservoir Storage and Release Records
UT,Municipal and Industrial Diversions-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,UT Water Rights Database
UT,Municipal and Industrial Diversions-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,US Geological Survey (USGS)
UT,Municipal and Industrial Diversions-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,Unknown
UT,Municipal and Industrial Diversions-UT,USGS StreamStats,Flow,USGS Stream Gages
UT,Municipal and Industrial Diversions-UT,USGS StreamStats,Flow,UT Municipal Potable and Secondary Diversion Records
UT,Municipal and Industrial Diversions-UT,USGS StreamStats,Flow,UT Other Irrigation Company Records
UT,Municipal and Industrial Diversions-UT,USGS StreamStats,Flow,UT Reservoir Storage and Release Records
UT,Municipal and Industrial Diversions-UT,USGS StreamStats,Flow,UT Water Rights Database
UT,Municipal and Industrial Diversions-UT,USGS StreamStats,Flow,US Geological Survey (USGS)
UT,Municipal and Industrial Diversions-UT,USGS StreamStats,Flow,Unknown
UT,Municipal and Industrial Diversions-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,USGS Stream Gages
UT,Municipal and Industrial Diversions-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,UT Municipal Potable and Secondary Diversion Records
UT,Municipal and Industrial Diversions-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,UT Other Irrigation Company Records
UT,Municipal and Industrial Diversions-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,UT Reservoir Storage and Release Records
UT,Municipal and Industrial Diversions-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,UT Water Rights Database
UT,Municipal and Industrial Diversions-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,US Geological Survey (USGS)
UT,Municipal and Industrial Diversions-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,Unknown
UT,Municipal and Industrial Diversions-UT,UT Division of Water Resources Area-Altitude Method,Flow,USGS Stream Gages
UT,Municipal and Industrial Diversions-UT,UT Division of Water Resources Area-Altitude Method,Flow,UT Municipal Potable and Secondary Diversion Records
UT,Municipal and Industrial Diversions-UT,UT Division of Water Resources Area-Altitude Method,Flow,UT Other Irrigation Company Records
UT,Municipal and Industrial Diversions-UT,UT Division of Water Resources Area-Altitude Method,Flow,UT Reservoir Storage and Release Records
UT,Municipal and Industrial Diversions-UT,UT Division of Water Resources Area-Altitude Method,Flow,UT Water Rights Database
UT,Municipal and Industrial Diversions-UT,UT Division of Water Resources Area-Altitude Method,Flow,US Geological Survey (USGS)
UT,Municipal and Industrial Diversions-UT,UT Division of Water Resources Area-Altitude Method,Flow,Unknown
UT,Precipitation-UT,,,PRISM
UT,Precipitation-UT,,,US Bureau of Reclamation AgriMet Stations
UT,Reservoir Evaporation-UT,Historical Data,Evaporation,UT Other Irrigation Company Records
UT,Reservoir Evaporation-UT,Historical Data,Evaporation,PRISM
UT,Reservoir Evaporation-UT,Historical Data,Evaporation,USU Research Report 145
UT,Reservoir Evaporation-UT,Historical Data,Evaporation,Federal Archives
UT,Reservoir Evaporation-UT,Historical Data,Evaporation,UT State Archives
UT,Reservoir Evaporation-UT,Historical Data,Evaporation,US Bureau of Reclamation
UT,Reservoir Evaporation-UT,Historical Data,Evaporation,UT State Engineer Data
UT,Reservoir Evaporation-UT,Historical Data,Evaporation,Water Resources Studies
UT,Reservoir Evaporation-UT,Historical Data,Rainfall,UT Other Irrigation Company Records
UT,Reservoir Evaporation-UT,Historical Data,Rainfall,PRISM
UT,Reservoir Evaporation-UT,Historical Data,Rainfall,USU Research Report 145
UT,Reservoir Evaporation-UT,Historical Data,Rainfall,Federal Archives
UT,Reservoir Evaporation-UT,Historical Data,Rainfall,UT State Archives
UT,Reservoir Evaporation-UT,Historical Data,Rainfall,US Bureau of Reclamation
UT,Reservoir Evaporation-UT,Historical Data,Rainfall,UT State Engineer Data
UT,Reservoir Evaporation-UT,Historical Data,Rainfall,Water Resources Studies
UT,Groundwater Use-UT,,Groundwater Use,UT Water Rights Database
UT,Groundwater Use-UT,,Groundwater Use,Municipal and Industrial Diversion Reports
UT,Groundwater Use-UT,,Groundwater Use,USGS Estimates of Basin Groundwater Flows
UT,Groundwater Use-UT,,Groundwater Use,USGS Groundwater Reports
UT,Pumped Groundwater-UT,,,Unknown
UT,Municipal and Industrial Return Flow-UT,,,Unknown
UT,Natural System Use-UT,,,Unknown
UT,Riparian Depletions-UT,,,
UT,River Use By Wet Pasture-UT,,,
UT,Surface Water Flows-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,USGS Stream Gages
UT,Surface Water Flows-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,UT Diversion Records from River Commissioners
UT,Surface Water Flows-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,UT Municipal Potable and Secondary Diversion Records
UT,Surface Water Flows-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,UT Other Irrigation Company Records
UT,Surface Water Flows-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,UT Reservoir Storage and Release Records
UT,Surface Water Flows-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,UT Water Rights Database
UT,Surface Water Flows-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,US Geological Survey (USGS)
UT,Surface Water Flows-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,Unknown
UT,Surface Water Flows-UT,USGS StreamStats,Flow,USGS Stream Gages
UT,Surface Water Flows-UT,USGS StreamStats,Flow,UT Diversion Records from River Commissioners
UT,Surface Water Flows-UT,USGS StreamStats,Flow,UT Municipal Potable and Secondary Diversion Records
UT,Surface Water Flows-UT,USGS StreamStats,Flow,UT Other Irrigation Company Records
UT,Surface Water Flows-UT,USGS StreamStats,Flow,UT Reservoir Storage and Release Records
UT,Surface Water Flows-UT,USGS StreamStats,Flow,UT Water Rights Database
UT,Surface Water Flows-UT,USGS StreamStats,Flow,US Geological Survey (USGS)
UT,Surface Water Flows-UT,USGS StreamStats,Flow,Unknown
UT,Surface Water Flows-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,USGS Stream Gages
UT,Surface Water Flows-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,UT Diversion Records from River Commissioners
UT,Surface Water Flows-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,UT Municipal Potable and Secondary Diversion Records
UT,Surface Water Flows-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,UT Other Irrigation Company Records
UT,Surface Water Flows-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,UT Reservoir Storage and Release Records
UT,Surface Water Flows-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,UT Water Rights Database
UT,Surface Water Flows-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,US Geological Survey (USGS)
UT,Surface Water Flows-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,Unknown
UT,Surface Water Flows-UT,UT Division of Water Resources Area-Altitude Method,Flow,USGS Stream Gages
UT,Surface Water Flows-UT,UT Division of Water Resources Area-Altitude Method,Flow,UT Diversion Records from River Commissioners
UT,Surface Water Flows-UT,UT Division of Water Resources Area-Altitude Method,Flow,UT Municipal Potable and Secondary Diversion Records
UT,Surface Water Flows-UT,UT Division of Water Resources Area-Altitude Method,Flow,UT Other Irrigation Company Records
UT,Surface Water Flows-UT,UT Division of Water Resources Area-Altitude Method,Flow,UT Reservoir Storage and Release Records
UT,Surface Water Flows-UT,UT Division of Water Resources Area-Altitude Method,Flow,UT Water Rights Database
UT,Surface Water Flows-UT,UT Division of Water Resources Area-Altitude Method,Flow,US Geological Survey (USGS)
UT,Surface Water Flows-UT,UT Division of Water Resources Area-Altitude Method,Flow,Unknown
UT,Total Land Return Flow-UT,,,
UT,Tributary Inflow-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,USGS Stream Gages
UT,Tributary Inflow-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,UT Diversion Records from River Commissioners
UT,Tributary Inflow-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,UT Municipal Potable and Secondary Diversion Records
UT,Tributary Inflow-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,UT Other Irrigation Company Records
UT,Tributary Inflow-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,UT Reservoir Storage and Release Records
UT,Tributary Inflow-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,UT Water Rights Database
UT,Tributary Inflow-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,US Geological Survey (USGS)
UT,Tributary Inflow-UT,USGS StreamStats,USGS Mean Annual Reach Estimates,Unknown
UT,Tributary Inflow-UT,USGS StreamStats,Flow,USGS Stream Gages
UT,Tributary Inflow-UT,USGS StreamStats,Flow,UT Diversion Records from River Commissioners
UT,Tributary Inflow-UT,USGS StreamStats,Flow,UT Municipal Potable and Secondary Diversion Records
UT,Tributary Inflow-UT,USGS StreamStats,Flow,UT Other Irrigation Company Records
UT,Tributary Inflow-UT,USGS StreamStats,Flow,UT Reservoir Storage and Release Records
UT,Tributary Inflow-UT,USGS StreamStats,Flow,UT Water Rights Database
UT,Tributary Inflow-UT,USGS StreamStats,Flow,US Geological Survey (USGS)
UT,Tributary Inflow-UT,USGS StreamStats,Flow,Unknown
UT,Tributary Inflow-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,USGS Stream Gages
UT,Tributary Inflow-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,UT Diversion Records from River Commissioners
UT,Tributary Inflow-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,UT Municipal Potable and Secondary Diversion Records
UT,Tributary Inflow-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,UT Other Irrigation Company Records
UT,Tributary Inflow-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,UT Reservoir Storage and Release Records
UT,Tributary Inflow-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,UT Water Rights Database
UT,Tributary Inflow-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,US Geological Survey (USGS)
UT,Tributary Inflow-UT,UT Division of Water Resources Area-Altitude Method,USGS Mean Annual Reach Estimates,Unknown
UT,Tributary Inflow-UT,UT Division of Water Resources Area-Altitude Method,Flow,USGS Stream Gages
UT,Tributary Inflow-UT,UT Division of Water Resources Area-Altitude Method,Flow,UT Diversion Records from River Commissioners
UT,Tributary Inflow-UT,UT Division of Water Resources Area-Altitude Method,Flow,UT Municipal Potable and Secondary Diversion Records
UT,Tributary Inflow-UT,UT Division of Water Resources Area-Altitude Method,Flow,UT Other Irrigation Company Records
UT,Tributary Inflow-UT,UT Division of Water Resources Area-Altitude Method,Flow,UT Reservoir Storage and Release Records
