jL,cL,emL,pL,dsL
CA,Stream Outflow-CA,University of Washington’s Variable Infiltration Capacity Model (VIC).,"Descriptive Data of Topography, Soils, and Vegetation",California Agricultural Land and Water Use Estimates
CA,Stream Outflow-CA,University of Washington’s Variable Infiltration Capacity Model (VIC).,"Descriptive Data of Topography, Soils, and Vegetation",California Water Plan Portfolio
CA,Stream Outflow-CA,University of Washington’s Variable Infiltration Capacity Model (VIC).,"Descriptive Data of Topography, Soils, and Vegetation",CA Integrated Water Flow Model (IWFM)
CA,Stream Outflow-CA,University of Washington’s Variable Infiltration Capacity Model (VIC).,"Descriptive Data of Topography, Soils, and Vegetation",MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Stream Outflow-CA,University of Washington’s Variable Infiltration Capacity Model (VIC).,"Descriptive Data of Topography, Soils, and Vegetation",CA DWR SGMA Data Viewer
CA,Stream Outflow-CA,University of Washington’s Variable Infiltration Capacity Model (VIC).,"Descriptive Data of Topography, Soils, and Vegetation",CALSIM 3
CA,Stream Outflow-CA,University of Washington’s Variable Infiltration Capacity Model (VIC).,"Descriptive Data of Topography, Soils, and Vegetation",CA DWR Water Data Library: Surface Water and Groundwater Data
CA,Stream Outflow-CA,University of Washington’s Variable Infiltration Capacity Model (VIC).,"Descriptive Data of Topography, Soils, and Vegetation",USGS Surface-Water Data for California
CA,Stream Outflow-CA,University of Washington’s Variable Infiltration Capacity Model (VIC).,"Descriptive Data of Topography, Soils, and Vegetation",USGS Publications
CA,Stream Outflow-CA,University of Washington’s Variable Infiltration Capacity Model (VIC).,"Descriptive Data of Topography, Soils, and Vegetation",California Nevada River Forecast Center
CA,Stream Outflow-CA,University of Washington’s Variable Infiltration Capacity Model (VIC).,"Descriptive Data of Topography, Soils, and Vegetation",Center for Hydrometeorology and Remote Sensing Data Portal (CHRS)
CA,Stream Outflow-CA,University of Washington’s Variable Infiltration Capacity Model (VIC).,"Descriptive Data of Topography, Soils, and Vegetation",California Department of Transportation's Highway Design Manual
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Daily Max and Min Air Temperature,Cal-SIMETAW Unit Values
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Daily Max and Min Air Temperature,California Central Valley Simulation (C2VSim)
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Daily Max and Min Air Temperature,CALSIM2
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Daily Max and Min Air Temperature,California Agricultural Land and Water Use Estimates
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Daily Max and Min Air Temperature,California Water Plan Portfolio
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Daily Max and Min Air Temperature,CA Integrated Water Flow Model (IWFM)
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Daily Max and Min Air Temperature,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Daily Max and Min Air Temperature,CA DWR SGMA Data Viewer
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Daily Max and Min Air Temperature,CALSIM 3
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Daily Max and Min Air Temperature,CA DWR Water Data Library: Surface Water and Groundwater Data
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Daily Max and Min Air Temperature,USGS Surface-Water Data for California
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Daily Max and Min Air Temperature,USGS Publications
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Daily Max and Min Air Temperature,California Nevada River Forecast Center
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Daily Max and Min Air Temperature,Center for Hydrometeorology and Remote Sensing Data Portal (CHRS)
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Daily Max and Min Air Temperature,California Department of Transportation's Highway Design Manual
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Daily Precipitation,Cal-SIMETAW Unit Values
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Daily Precipitation,California Central Valley Simulation (C2VSim)
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Daily Precipitation,CALSIM2
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Daily Precipitation,California Agricultural Land and Water Use Estimates
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Daily Precipitation,California Water Plan Portfolio
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Daily Precipitation,CA Integrated Water Flow Model (IWFM)
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Daily Precipitation,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Daily Precipitation,CA DWR SGMA Data Viewer
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Daily Precipitation,CALSIM 3
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Daily Precipitation,CA DWR Water Data Library: Surface Water and Groundwater Data
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Daily Precipitation,USGS Surface-Water Data for California
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Daily Precipitation,USGS Publications
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Daily Precipitation,California Nevada River Forecast Center
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Daily Precipitation,Center for Hydrometeorology and Remote Sensing Data Portal (CHRS)
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Daily Precipitation,California Department of Transportation's Highway Design Manual
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Daily Short-Wave Solar Radiation,Cal-SIMETAW Unit Values
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Daily Short-Wave Solar Radiation,California Central Valley Simulation (C2VSim)
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Daily Short-Wave Solar Radiation,CALSIM2
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Daily Short-Wave Solar Radiation,California Agricultural Land and Water Use Estimates
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Daily Short-Wave Solar Radiation,California Water Plan Portfolio
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Daily Short-Wave Solar Radiation,CA Integrated Water Flow Model (IWFM)
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Daily Short-Wave Solar Radiation,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Daily Short-Wave Solar Radiation,CA DWR SGMA Data Viewer
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Daily Short-Wave Solar Radiation,CALSIM 3
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Daily Short-Wave Solar Radiation,CA DWR Water Data Library: Surface Water and Groundwater Data
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Daily Short-Wave Solar Radiation,USGS Surface-Water Data for California
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Daily Short-Wave Solar Radiation,USGS Publications
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Daily Short-Wave Solar Radiation,California Nevada River Forecast Center
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Daily Short-Wave Solar Radiation,Center for Hydrometeorology and Remote Sensing Data Portal (CHRS)
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Daily Short-Wave Solar Radiation,California Department of Transportation's Highway Design Manual
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Drainage area of site of interest (Ay),Cal-SIMETAW Unit Values
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Drainage area of site of interest (Ay),California Central Valley Simulation (C2VSim)
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Drainage area of site of interest (Ay),CALSIM2
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Drainage area of site of interest (Ay),California Agricultural Land and Water Use Estimates
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Drainage area of site of interest (Ay),California Water Plan Portfolio
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Drainage area of site of interest (Ay),CA Integrated Water Flow Model (IWFM)
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Drainage area of site of interest (Ay),MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Drainage area of site of interest (Ay),CA DWR SGMA Data Viewer
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Drainage area of site of interest (Ay),CALSIM 3
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Drainage area of site of interest (Ay),CA DWR Water Data Library: Surface Water and Groundwater Data
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Drainage area of site of interest (Ay),USGS Surface-Water Data for California
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Drainage area of site of interest (Ay),USGS Publications
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Drainage area of site of interest (Ay),California Nevada River Forecast Center
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Drainage area of site of interest (Ay),Center for Hydrometeorology and Remote Sensing Data Portal (CHRS)
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Drainage area of site of interest (Ay),California Department of Transportation's Highway Design Manual
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Drainage area of streamflow gaging station (Ax),Cal-SIMETAW Unit Values
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Drainage area of streamflow gaging station (Ax),California Central Valley Simulation (C2VSim)
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Drainage area of streamflow gaging station (Ax),CALSIM2
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Drainage area of streamflow gaging station (Ax),California Agricultural Land and Water Use Estimates
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Drainage area of streamflow gaging station (Ax),California Water Plan Portfolio
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Drainage area of streamflow gaging station (Ax),CA Integrated Water Flow Model (IWFM)
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Drainage area of streamflow gaging station (Ax),MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Drainage area of streamflow gaging station (Ax),CA DWR SGMA Data Viewer
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Drainage area of streamflow gaging station (Ax),CALSIM 3
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Drainage area of streamflow gaging station (Ax),CA DWR Water Data Library: Surface Water and Groundwater Data
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Drainage area of streamflow gaging station (Ax),USGS Surface-Water Data for California
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Drainage area of streamflow gaging station (Ax),USGS Publications
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Drainage area of streamflow gaging station (Ax),California Nevada River Forecast Center
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Drainage area of streamflow gaging station (Ax),Center for Hydrometeorology and Remote Sensing Data Portal (CHRS)
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Drainage area of streamflow gaging station (Ax),California Department of Transportation's Highway Design Manual
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Measure streamflow (Xij),Cal-SIMETAW Unit Values
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Measure streamflow (Xij),California Central Valley Simulation (C2VSim)
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Measure streamflow (Xij),CALSIM2
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Measure streamflow (Xij),California Agricultural Land and Water Use Estimates
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Measure streamflow (Xij),California Water Plan Portfolio
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Measure streamflow (Xij),CA Integrated Water Flow Model (IWFM)
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Measure streamflow (Xij),MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Measure streamflow (Xij),CA DWR SGMA Data Viewer
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Measure streamflow (Xij),CALSIM 3
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Measure streamflow (Xij),CA DWR Water Data Library: Surface Water and Groundwater Data
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Measure streamflow (Xij),USGS Surface-Water Data for California
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Measure streamflow (Xij),USGS Publications
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Measure streamflow (Xij),California Nevada River Forecast Center
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Measure streamflow (Xij),Center for Hydrometeorology and Remote Sensing Data Portal (CHRS)
CA,Stream Outflow-CA,Vieux & Associates' Vflo,Measure streamflow (Xij),California Department of Transportation's Highway Design Manual
CA,Stream Outflow-CA,Vieux & Associates' Vflo,"Descriptive Data of Topography, Soils, and Vegetation",Cal-SIMETAW Unit Values
CA,Stream Outflow-CA,Vieux & Associates' Vflo,"Descriptive Data of Topography, Soils, and Vegetation",California Central Valley Simulation (C2VSim)
CA,Stream Outflow-CA,Vieux & Associates' Vflo,"Descriptive Data of Topography, Soils, and Vegetation",CALSIM2
CA,Stream Outflow-CA,Vieux & Associates' Vflo,"Descriptive Data of Topography, Soils, and Vegetation",California Agricultural Land and Water Use Estimates
CA,Stream Outflow-CA,Vieux & Associates' Vflo,"Descriptive Data of Topography, Soils, and Vegetation",California Water Plan Portfolio
CA,Stream Outflow-CA,Vieux & Associates' Vflo,"Descriptive Data of Topography, Soils, and Vegetation",CA Integrated Water Flow Model (IWFM)
CA,Stream Outflow-CA,Vieux & Associates' Vflo,"Descriptive Data of Topography, Soils, and Vegetation",MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Stream Outflow-CA,Vieux & Associates' Vflo,"Descriptive Data of Topography, Soils, and Vegetation",CA DWR SGMA Data Viewer
CA,Stream Outflow-CA,Vieux & Associates' Vflo,"Descriptive Data of Topography, Soils, and Vegetation",CALSIM 3
CA,Stream Outflow-CA,Vieux & Associates' Vflo,"Descriptive Data of Topography, Soils, and Vegetation",CA DWR Water Data Library: Surface Water and Groundwater Data
CA,Stream Outflow-CA,Vieux & Associates' Vflo,"Descriptive Data of Topography, Soils, and Vegetation",USGS Surface-Water Data for California
CA,Stream Outflow-CA,Vieux & Associates' Vflo,"Descriptive Data of Topography, Soils, and Vegetation",USGS Publications
CA,Stream Outflow-CA,Vieux & Associates' Vflo,"Descriptive Data of Topography, Soils, and Vegetation",California Nevada River Forecast Center
